,university,career,inscription_date,full_name,gender,date_of_birth,postal_code,location,email
148,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-11-12,MICHELLE ROBERTS,F,1938-06-05,9207,,MARTINJAMES@YAHOO.COM
149,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-19,CYNTHIA HOLLOWAY,F,1949-06-19,5343,,BLAIRCALEB@HOTMAIL.COM
150,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-12-12,DENISE HARPER,F,1941-07-06,1871,,RALPH20@GMAIL.COM
151,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-12-12,ALEXANDER BAUTISTA,M,1988-07-04,7600,,MCCLAINDANNY@GMAIL.COM
152,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-12-14,ANGELA LOWE,F,1912-01-29,9105,,RHUNT@HOTMAIL.COM
153,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-18,JOSEPH MATA,M,1967-03-06,6305,,ZBARTLETT@HOTMAIL.COM
154,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-29,DEBRA JOHNSON,F,1935-10-22,6078,,LANGJEREMY@YAHOO.COM
155,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-11-15,BETH STEWART,F,1921-02-12,2529,,FGREGORY@HOTMAIL.COM
156,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-30,LAWRENCE WHEELER,M,1991-09-29,5272,,PAULTHOMAS@HOTMAIL.COM
157,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-11-12,MICHAEL OLIVER,M,1906-07-11,3592,,BBUSH@YAHOO.COM
158,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2021-01-29,STEPHANIE LOGAN,F,1981-04-23,7605,,YFISHER@HOTMAIL.COM
159,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-22,MICHELLE MORA,F,1931-11-15,5507,,SMITHALAN@YAHOO.COM
160,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-09-14,KIMBERLY MCLEAN,F,1945-04-23,5327,,ROBINSONDAVID@YAHOO.COM
161,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-10-18,RICKY GARCIA,M,1984-05-28,6070,,DBALL@YAHOO.COM
162,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-09-27,DAVID HAAS,M,2008-07-08,5561,,MICHELLE99@YAHOO.COM
163,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-11-19,THERESA ANDERSON,F,1940-02-19,6003,,AGREENE@YAHOO.COM
164,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-11-05,ROBERT GARCIA,M,1976-07-02,5511,,SPENCERTHOMAS@HOTMAIL.COM
165,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2021-01-08,TAYLOR JENSEN,F,2010-02-03,3712,,VANESSAWALL@YAHOO.COM
166,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-10-19,JULIA SMITH,F,1960-09-22,2806,,JAMES31@HOTMAIL.COM
167,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-12-03,ALEXANDRA MILLER,F,2003-11-28,1864,,JOHNSONSHANE@YAHOO.COM
168,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-12-15,ROBERT AYALA,M,1918-06-29,6748,,ASHLEY71@YAHOO.COM
169,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-09-06,CATHERINE MANN,F,2005-11-24,4230,,KATELYNWEST@HOTMAIL.COM
170,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-25,DENISE GRAY,F,1918-07-23,2754,,REEDJONATHAN@GMAIL.COM
171,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-12-04,MARISSA HENDERSON,F,1984-04-03,7260,,GCHAMBERS@YAHOO.COM
172,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-14,ANTHONY HERNANDEZ,M,1993-04-20,1986,,ROBERT92@HOTMAIL.COM
173,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-11-06,ALLEN TURNER,M,1970-11-25,6628,,SETHBRENNAN@GMAIL.COM
174,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-09-22,EUGENE WONG,M,1950-02-11,8373,,LISA17@GMAIL.COM
175,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-12-12,JUSTIN VALENZUELA,M,1917-01-29,5427,,KELSEY42@GMAIL.COM
176,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-10-08,GLORIA SMITH,F,1943-03-30,2846,,JMILLER@YAHOO.COM
177,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-10-20,BENJAMIN LOPEZ,M,1964-01-27,1686,,JOHNSONREBECCA@GMAIL.COM
178,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-01-05,LINDSEY PARSONS,F,1961-02-06,5447,,ACAMPBELL@GMAIL.COM
179,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2021-01-07,TYLER SMITH,M,1975-04-28,1875,,RITA46@YAHOO.COM
180,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-10,JASON WILSON,M,1987-10-28,9033,,HEATHERGAMBLE@YAHOO.COM
181,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-14,DAVID TODD,M,1974-10-03,2407,,SHAWN12@HOTMAIL.COM
182,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-11-26,JESSE STEELE,M,1912-03-03,2761,,USANCHEZ@YAHOO.COM
183,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-09-04,DAWN ROBERTS,F,2003-03-08,6321,,MANNINGBARBARA@YAHOO.COM
184,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-11-09,CHRISTINE FOWLER,F,1930-07-29,3203,,SARADAY@GMAIL.COM
185,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-01-07,ALLISON JONES,F,1973-09-05,7212,,BETH01@HOTMAIL.COM
186,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-11-12,RYAN ESPINOZA,M,1911-10-24,3016,,TORRESCHRISTINA@YAHOO.COM
187,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-11-17,ADRIANA HERNANDEZ,F,1906-01-23,5345,,KIMBERLYMILLER@HOTMAIL.COM
188,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2021-01-09,JAY ROBINSON,M,1972-08-10,2156,,GCHAVEZ@GMAIL.COM
189,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-01-14,CHRISTINE FLOWERS,F,1911-04-15,5275,,MICHAEL56@YAHOO.COM
190,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-01-29,CASEY WARD,M,1913-11-16,2177,,RYAN94@YAHOO.COM
191,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2021-01-30,JOHN SIMPSON,M,1916-11-18,3342,,JENNA23@YAHOO.COM
192,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-09-26,CHARLES ROSARIO,M,1996-12-21,7105,,DONALDHORN@GMAIL.COM
193,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-01-25,RICHARD MACIAS,M,1912-08-27,7307,,YKIM@YAHOO.COM
194,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2021-01-15,ROY THOMAS,M,1921-08-04,2808,,LEWISROBIN@YAHOO.COM
195,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-20,GEORGE CUEVAS,M,1975-07-12,3254,,WENDYKNIGHT@HOTMAIL.COM
196,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-11-04,ROGER FERRELL,M,1954-02-20,5573,,WGALLEGOS@GMAIL.COM
197,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-01,LISA PALMER,F,1930-05-14,3530,,ANTHONY05@HOTMAIL.COM
198,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-12-20,RONALD DIAZ,M,1978-03-29,1888,,HEATHER84@HOTMAIL.COM
199,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2021-01-05,ADAM HINES,M,1942-09-19,8370,,ALVAREZKRISTIN@HOTMAIL.COM
200,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-12-12,MICHAEL HOLMES,M,1960-08-29,9053,,MSHAW@HOTMAIL.COM
201,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-09-20,CHARLES TORRES,M,1917-07-28,2506,,RALPH16@YAHOO.COM
202,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-09-19,GARY BERRY,M,2000-06-20,4724,,JENNIFER89@YAHOO.COM
203,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-12,MATTHEW GAMBLE,M,1999-02-24,7150,,ACARROLL@YAHOO.COM
204,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2021-01-30,ISAAC SUAREZ,M,2020-12-08,4109,,ALAWRENCE@YAHOO.COM
205,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-11-27,STEPHANIE STEWART,F,1947-10-17,6305,,ARNOLDCRAIG@YAHOO.COM
206,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-09-02,MICHELE RIVERA,F,1927-08-03,2721,,EWINGDIANA@GMAIL.COM
207,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2021-01-11,PATRICK PEREZ,M,1981-07-23,3138,,IMOORE@YAHOO.COM
208,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-12-27,JESSICA DOMINGUEZ,F,1943-08-13,7225,,MICHAELDIAZ@HOTMAIL.COM
209,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2021-01-12,THOMAS FRANKLIN,M,1990-04-15,2443,,SANDOVALLAWRENCE@YAHOO.COM
210,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-19,MICHAEL LUNA,M,1999-10-27,8117,,JAMES83@HOTMAIL.COM
211,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-10-14,MELISSA BROWNING,F,2019-03-20,2709,,MICHELLE02@HOTMAIL.COM
212,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-12-19,MARK ERICKSON,M,1992-03-23,2173,,SNYDERALICIA@YAHOO.COM
213,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2021-01-21,MICHAEL PALMER,M,1923-06-16,6101,,THERESAHERNANDEZ@GMAIL.COM
214,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-11-06,MARGARET HOLT,F,1928-03-01,5615,,GARZAHEATHER@GMAIL.COM
215,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-12-03,DEANNA HILL,F,1985-05-08,1739,,VMOYER@GMAIL.COM
216,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-12-06,CHARLES SCHMIDT,M,2021-11-02,5401,,SUSANHURLEY@HOTMAIL.COM
217,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-10-07,JESSICA HANCOCK,F,1950-01-22,6614,,SANCHEZCARL@HOTMAIL.COM
218,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-11,AMANDA DYER,F,1936-04-22,2208,,SRODRIGUEZ@YAHOO.COM
219,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2021-01-30,SARAH JOHNSTON,F,1961-10-23,1607,,UBUSH@GMAIL.COM
220,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-11-17,ABIGAIL CALDWELL,F,1971-09-03,2700,,MARKGRANT@YAHOO.COM
221,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-09-15,KIMBERLY THOMAS,F,1942-03-19,3705,,JHARRIS@YAHOO.COM
222,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-12-13,JOHN MCBRIDE,M,1979-12-31,9030,,IMEDINA@YAHOO.COM
223,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2021-01-12,RANDY HAWKINS,M,1996-02-29,9000,,PRIVAS@GMAIL.COM
224,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-10-31,ANNA DAVIS,F,1923-09-10,3194,,DEBORAH18@HOTMAIL.COM
225,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-27,ROBERT GATES,M,1947-05-17,2208,,SUSANSANDOVAL@YAHOO.COM
226,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-12-13,CAROL HUDSON,F,2002-01-12,7241,,FAGUILAR@HOTMAIL.COM
227,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-10-06,THOMAS THOMAS,M,1927-09-15,5505,,CARRIE51@YAHOO.COM
228,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-10-12,OSCAR MILLER,M,2013-07-13,8175,,PMANN@HOTMAIL.COM
229,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-10-12,JEREMY JOHNSON,M,1941-02-21,2340,,SCOTTBAXTER@GMAIL.COM
230,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-12-16,MORGAN SCHROEDER,F,1996-02-02,6387,,FHARPER@HOTMAIL.COM
231,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2021-01-31,ANGELA COPELAND,F,1984-06-03,6513,,EDANIELS@YAHOO.COM
232,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-12-27,MARK ALVARADO,M,1990-11-15,5513,,COLLEENRICHARDSON@YAHOO.COM
233,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-10-22,NATALIE LOWE,F,1920-10-05,6277,,ANN54@GMAIL.COM
234,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-10-19,CHARLES TAYLOR,M,1957-03-24,4242,,RENEE64@HOTMAIL.COM
235,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-11-15,ELIZABETH RODRIGUEZ,F,1923-10-05,2942,,TIFFANYMOSES@YAHOO.COM
236,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-04,ERICA POOLE,F,1919-11-20,7313,,JOHNSONKENNETH@GMAIL.COM
237,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2021-01-10,ELIZABETH AVILA,F,1912-05-24,5703,,WILLIAMMCCORMICK@HOTMAIL.COM
238,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-11-26,NICOLE SMITH,F,1912-08-21,5438,,HOLLYMEDINA@YAHOO.COM
239,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2021-01-05,DAVID ROSS,M,1908-09-20,3114,,RAUSTIN@GMAIL.COM
240,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2021-01-12,LUKE DOUGHERTY,M,1927-05-27,5773,,WILLIAMTAYLOR@YAHOO.COM
241,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-12-22,THEODORE AVILA,M,1955-03-19,3334,,HARTMEGAN@GMAIL.COM
242,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-01-10,TRAVIS BELL,M,1918-02-14,6326,,DANIEL95@HOTMAIL.COM
243,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-09-09,JORDAN GILMORE,M,1970-09-13,3472,,WSPENCER@HOTMAIL.COM
244,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-14,CONNIE DUNCAN,F,1985-08-06,5584,,PPARSONS@YAHOO.COM
245,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-09-19,MARTHA MORGAN,F,1938-08-22,6203,,TRACYWILKINSON@HOTMAIL.COM
246,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-28,LISA ESPINOZA,F,1924-04-13,9220,,STEVEN98@GMAIL.COM
247,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2021-01-09,KEITH COLLINS,M,1946-03-09,1921,,CMILLER@YAHOO.COM
248,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-10-15,MATTHEW BARTON DDS,M,1937-10-30,5587,,RYANHARPER@GMAIL.COM
249,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-12-21,JESSICA MORALES,F,1969-04-23,5759,,RMAY@GMAIL.COM
250,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-12-26,JASON ROJAS,M,1987-10-27,1648,,CHRISTINAPATRICK@HOTMAIL.COM
251,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-12-29,ZACHARY REEVES,M,2010-05-23,3332,,TOWNSENDDAWN@YAHOO.COM
252,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-11-30,JEFF RICE,M,1936-05-24,5319,,JENNIFER21@HOTMAIL.COM
253,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-17,GEORGE SCHULTZ,M,1936-11-17,7160,,DWRIGHT@GMAIL.COM
254,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-11-04,ARTHUR RODRIGUEZ,M,1986-09-18,2105,,PAMELAGARCIA@HOTMAIL.COM
255,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-12-09,RONALD HICKS,M,1908-08-06,5460,,JERRYMARTIN@YAHOO.COM
256,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-09-27,CHARLES JOHNSON,M,1915-06-07,3518,,DAVID57@HOTMAIL.COM
257,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-06,JACK KENNEDY,M,1929-09-19,3180,,ALEXANDRANOLAN@HOTMAIL.COM
258,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-09-24,ASHLEY RANDALL,F,2019-11-27,1708,,RSCOTT@GMAIL.COM
259,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-18,KRISTIE DRAKE,F,2019-07-30,7630,,WILLIAMSSAMANTHA@YAHOO.COM
260,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-09-28,MICHELE YU,F,1959-03-20,6403,,LINDSEYJORDAN@HOTMAIL.COM
261,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2021-01-03,THOMAS SILVA,M,2000-06-26,1864,,DAVIDFOSTER@HOTMAIL.COM
262,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-10-31,CHRISTOPHER WRIGHT,M,1973-03-02,6471,,TERESASMITH@HOTMAIL.COM
263,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-09-02,MELISSA NEWTON,F,1998-09-14,2527,,NELSONMEGAN@YAHOO.COM
264,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-09-12,CHRISTOPHER LANE,M,1962-02-25,2800,,RYAN53@GMAIL.COM
265,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2021-01-04,DR. WILLIAM GRIMES JR.,M,1993-03-15,4600,,NICOLECALLAHAN@GMAIL.COM
266,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-10-29,PHILIP NGUYEN,M,1968-05-08,3470,,CHRISTINE03@YAHOO.COM
267,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-11-28,KEVIN RAMIREZ,M,2005-08-16,8315,,PBRIDGES@HOTMAIL.COM
268,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-06,MATTHEW THOMAS,M,1994-04-05,5325,,JGLASS@YAHOO.COM
269,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2021-01-09,BRANDI MURRAY,F,1978-07-03,3407,,VDAVIS@GMAIL.COM
270,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-10-12,RACHEL MILLS,F,1972-07-03,1980,,ANDREW99@YAHOO.COM
271,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-12-06,COURTNEY CUNNINGHAM,F,1975-05-03,5461,,JACQUELINE49@GMAIL.COM
272,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2021-01-11,AMY ROBINSON,F,1996-02-14,6430,,NMARTIN@YAHOO.COM
273,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-12-09,JEREMY FERNANDEZ,M,1990-08-28,3260,,PATTONDEBRA@YAHOO.COM
274,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-10-06,BRIAN SMITH,M,1921-12-28,4231,,YHENDERSON@HOTMAIL.COM
275,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-07,MRS. ALEXANDRA RICHARDS,F,2012-01-09,5871,,FSCOTT@HOTMAIL.COM
276,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2021-01-26,BENJAMIN FOSTER,M,1984-06-03,4622,,BRANDIMCCULLOUGH@HOTMAIL.COM
277,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-22,TRACY CLARK,F,1952-12-21,2601,,STEPHANIEWHITE@GMAIL.COM
278,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-10-07,MELANIE MAXWELL,F,1976-02-12,8503,,FRAZIERKARA@GMAIL.COM
279,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2021-01-08,DEBORAH NOLAN,F,2010-10-07,4124,,JBAKER@YAHOO.COM
280,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-11-12,TABITHA GARCIA,F,2010-08-11,3081,,LMCDONALD@HOTMAIL.COM
281,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-01-27,JESSICA CURRY,F,2002-07-28,1907,,JEFFREY86@GMAIL.COM
282,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-12-15,CHRISTOPHER WHITE,M,1961-12-07,7151,,XREILLY@HOTMAIL.COM
283,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-10-06,TERRY COX,M,1919-11-22,5719,,GALVANCYNTHIA@HOTMAIL.COM
284,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2021-01-02,BOBBY LOWE,M,1994-09-12,8111,,HAYLEY34@YAHOO.COM
285,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-10-02,SABRINA THOMPSON,F,1987-05-19,2732,,WATKINSCARLOS@YAHOO.COM
286,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-12-18,MICHAEL ANDERSON,M,1959-01-20,3530,,EREED@YAHOO.COM
287,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-11-22,CORY KELLY,M,1948-02-24,7507,,RUSSELLAMY@GMAIL.COM
288,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-28,SARAH JOHNSON,F,1969-11-30,5592,,CLARKEALLISON@GMAIL.COM
289,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-11-27,JOSEPH KNIGHT,M,1956-09-13,6345,,DEBRALUNA@GMAIL.COM
290,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-10-07,JAKE BROWN,M,1955-08-28,3204,,HAYESBENJAMIN@YAHOO.COM
291,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-15,DAVID LARA,M,1944-09-26,4722,,NZAMORA@GMAIL.COM
292,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-10-16,NICHOLAS HARRIS,M,2012-09-04,8403,,SPENCERJOSE@YAHOO.COM
293,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-09-25,KATHRYN GARCIA,F,2011-04-24,7407,,DONNAROSS@YAHOO.COM
