last_name	gender	address	emails	birth_date	universities	inscription_date	careers	zipcodes	age
ruth-george	f	"3603-moore-walk-suite-571
evanfurt,-hi-38272"	daniellecole@hotmail.com	56-Jun-26	universidad-de-buenos-aires	21-Sep-21	diseño-industrial	5351	-34
stephanie-guerra	f	"37542-wheeler-underpass
south-melanie,-md-10742"	stephensgeorge@yahoo.com	07-Sep-27	universidad-de-buenos-aires	21-Feb-18	diseño-industrial	2720	15
brandy-perez	f	"14092-jenkins-lock-suite-972
lake-wesley,-ia-93926"	kennethlee@hotmail.com	39-Dec-23	universidad-de-buenos-aires	21-Sep-26	licenciatura-en-producción-de-bioimagenes	3551	-18
ronald-martin-md	m	"361-brendan-lakes
brandonchester,-ne-89068"	fgriffin@yahoo.com	35-Jun-22	universidad-de-buenos-aires	20-Sep-03	ingeniería-en-informática	7533	-13
claudia-gibson	f	"793-kayla-knolls-suite-407
moorebury,-ak-64710"	dcarroll@yahoo.com	61-Aug-07	universidad-de-buenos-aires	20-Jul-11	licenciatura-en-terapia-ocupacional	6434	-39
jacob-freeman	m	"20049-anderson-expressway-suite-293
knapphaven,-tx-16293"	jonesanne@gmail.com	48-Nov-27	universidad-de-buenos-aires	19-Dec-03	licenciatura-en-psicología	7641	-27
matthew-adams	m	"285-jonathan-locks-apt.-655
berrymouth,-ct-97412"	vmartin@yahoo.com	61-Jul-12	universidad-de-buenos-aires	21-Jun-10	farmacia	5525	-39
tonya-jones	f	"psc-7995,-box-5066
apo-aa-65066"	christopher86@gmail.com	59-May-04	universidad-de-buenos-aires	21-Feb-21	licenciatura-en-ciencias-antropológicas	3230	-37
stephanie-martin	f	"2735-jennifer-track
east-eric,-hi-80824"	leonardcarroll@hotmail.com	00-Jan-16	universidad-de-buenos-aires	21-Dec-13	licenciatura-en-ciencias-antropológicas	4166	22
bobby-callahan	m	"713-rhodes-burg
jacksonfurt,-ny-29830"	millerrachael@gmail.com	80-Sep-07	universidad-de-buenos-aires	20-Apr-18	arquitectura	8204	42
molly-brennan	f	"6839-robert-lodge
villaberg,-hi-77008"	anna06@yahoo.com	69-Jan-31	universidad-de-buenos-aires	19-Dec-08	licenciatura-en-kinesiología-y-fisiatría	4561	53
jonathan-howell	m	"4931-murphy-dam-apt.-730
fowlerland,-ks-15643"	michaelnicholson@yahoo.com	60-Aug-09	universidad-de-buenos-aires	20-Nov-08	licenciatura-en-ciencia-política-	3471	-38
katherine-nelson	f	"68123-franklin-shoals-apt.-166
south-stephenmouth,-al-21021"	kelly32@yahoo.com	66-Jun-03	universidad-de-buenos-aires	20-Feb-11	ciencias-veterinarias	5831	-44
lisa-collier	f	"19820-kelly-plains
west-micheleburgh,-ri-32006"	efields@gmail.com	76-Apr-16	universidad-de-buenos-aires	20-Aug-24	licenciatura-en-ciencia-política-	3127	46
douglas-kelly	m	"814-ashley-ranch
cabreraborough,-dc-16026"	ologan@yahoo.com	90-Aug-10	universidad-de-buenos-aires	20-Jun-10	licenciatura-en-psicología	3480	32
lisa-garcia	f	"914-karen-loaf-apt.-781
new-cassie,-ky-56106"	ychen@hotmail.com	74-Feb-18	universidad-de-buenos-aires	21-Feb-24	arquitectura	3105	48
tanya-gomez	f	"22694-reed-skyway
port-mikefurt,-pa-09447"	amber14@yahoo.com	19-Aug-19	universidad-de-buenos-aires	21-Nov-30	licenciatura-en-ciencias-antropológicas	4119	3
andrew-cruz	m	"89466-brandy-village
east-andrew,-wa-44144"	susan44@gmail.com	63-May-23	universidad-de-buenos-aires	20-Aug-15	ingeniería-electrónica	4641	-41
anthony-bell	m	"8460-johnson-courts
south-annetteside,-nv-88054"	idavies@gmail.com	44-Jan-25	universidad-de-buenos-aires	21-Apr-11	técnico-para-bioterios-	1759	-22
linda-thomas	f	"63434-jared-road
east-melissaside,-or-51017"	victoria19@yahoo.com	49-Aug-21	universidad-de-buenos-aires	21-Nov-09	licenciatura-en-kinesiología-y-fisiatría	6607	-27
beth-allen	f	"3106-pena-glens
cowanbury,-ny-79917"	gduffy@hotmail.com	69-Feb-09	universidad-de-buenos-aires	20-Jun-19	ingeniería-en-informática	6078	53
zachary-jimenez	m	"32038-johnson-view
vancefurt,-ga-78914"	mwong@gmail.com	04-May-31	universidad-de-buenos-aires	19-Nov-08	agronomía	4146	18
samantha-dixon	f	"3541-emily-walks-suite-823
moorechester,-dc-90576"	jessica62@gmail.com	84-Jan-30	universidad-de-buenos-aires	20-Dec-28	licenciatura-en-administración-	5831	38
erik-clark	m	"49953-hammond-lodge
carrollshire,-ga-02702"	michael79@hotmail.com	10-Jun-20	universidad-de-buenos-aires	21-Oct-08	licenciatura-en-ciencia-y-tecnología-de-alimentos	2613	12
william-graham	m	"2002-keller-mountain-suite-824
conwaytown,-in-29417"	jeremydickerson@hotmail.com	60-Mar-11	universidad-de-buenos-aires	21-May-19	licenciatura-en-producción-de-bioimagenes	4740	-38
billy-williams	m	"7611-nielsen-fort-suite-645
west-caleb,-ga-85996"	stantonjose@yahoo.com	31-May-27	universidad-de-buenos-aires	21-Mar-23	licenciatura-en-ciencias-ambientales	2824	-9
james-hancock	m	"115-shelia-shoal
south-michael,-nh-13869"	teresa07@hotmail.com	05-Dec-31	universidad-de-buenos-aires	21-Apr-26	licenciatura-en-planificación-y-diseño-del-paisaje	3407	16
anthony-webster	m	"15026-grant-vista-suite-696
allenhaven,-nj-11925"	palmermichael@hotmail.com	75-Aug-10	universidad-de-buenos-aires	20-Feb-14	licenciatura-en-musicoterapia	8180	47
michael-rivera	m	"5424-perez-hollow
ronniefurt,-dc-09003"	allisonhutchinson@yahoo.com	84-Jun-20	universidad-de-buenos-aires	20-Feb-28	licenciatura-en-gestión-de-agroalimentos	5601	38
christopher-watson	m	"psc-3688,-box-7333
apo-aa-98008"	lelliott@gmail.com	43-Jan-21	universidad-de-buenos-aires	19-Nov-15	ciencias-veterinarias	7511	-21
peter-lowery	m	"468-jacqueline-corner-suite-922
north-james,-mt-91199"	lamstacy@yahoo.com	65-Jun-01	universidad-de-buenos-aires	21-Sep-26	diseño-industrial	6472	-43
tanner-brown	m	"psc-2513,-box-9638
apo-aa-40225"	fprice@yahoo.com	45-Mar-17	universidad-de-buenos-aires	19-Dec-16	licenciatura-en-producción-de-bioimagenes	8300	-23
michael-jackson	m	"9746-chad-haven
east-george,-de-97315"	alyssasmith@gmail.com	38-Mar-21	universidad-de-buenos-aires	19-Nov-02	medicina	5435	-16
ryan-thomas	m	"993-scott-way
davidland,-al-24635"	jack50@gmail.com	19-Jan-27	universidad-de-buenos-aires	20-Mar-13	licenciatura-en-ciencias-geológicas	3567	3
caleb-ramirez	m	"694-zachary-oval
jeremyberg,-fl-81676"	cookamy@yahoo.com	70-Apr-18	universidad-de-buenos-aires	21-Jun-21	agronomía	4655	52
james-smith	m	"91455-dustin-islands-suite-722
christinaberg,-sd-85110"	michael12@gmail.com	17-Nov-27	universidad-de-buenos-aires	21-Jul-29	contador-público-	6616	4
denise-williams	f	"59674-jacobs-lane-apt.-240
south-jackfort,-nm-26418"	lisaanthony@hotmail.com	09-Oct-10	universidad-de-buenos-aires	21-Jul-06	técnico-para-bioterios-	3471	13
kristin-weiss	f	"829-andrew-roads
eatonside,-id-85428"	pquinn@gmail.com	13-Aug-05	universidad-de-buenos-aires	21-Feb-09	licenciatura-en-ciencias-geológicas	5475	9
michael-carter	m	"49927-melody-burg-suite-677
leeberg,-de-88468"	brownandrew@yahoo.com	27-Nov-25	universidad-de-buenos-aires	21-Nov-27	licenciatura-en-kinesiología-y-fisiatría	4144	-6
erin-joseph	f	"8529-matthew-roads-suite-092
davisshire,-dc-50936"	joshuagarcia@gmail.com	82-Sep-26	universidad-de-buenos-aires	21-Jul-31	licenciatura-en-ciencias-antropológicas	8351	40
michael-garcia	m	"76668-ortega-park-apt.-643
north-tiffany,-ok-97336"	maryherrera@gmail.com	96-Feb-25	universidad-de-buenos-aires	21-May-17	agronomía	9303	26
megan-reed	f	"94975-john-haven-apt.-600
port-andrewberg,-va-20012"	mmoody@hotmail.com	54-Feb-03	universidad-de-buenos-aires	21-Jul-26	licenciatura-en-ciencias-ambientales	8532	-32
lydia-miller	f	"75646-elizabeth-estate
port-nathan,-nh-73521"	andrea43@gmail.com	73-May-06	universidad-de-buenos-aires	21-Sep-23	ingeniería-electrónica	2101	49
ian-chase-md	m	"226-gregory-stravenue-apt.-034
chamberstown,-sd-18467"	smithlarry@hotmail.com	15-Jan-31	universidad-de-buenos-aires	20-Jul-14	medicina	3364	7
melanie-gray	f	"7687-brady-brooks-apt.-500
new-andrea,-nd-58333"	joshua82@hotmail.com	14-Mar-22	universidad-de-buenos-aires	20-Sep-17	licenciatura-en-psicología	3222	8
tara-wood	f	"475-victoria-circles-suite-530
new-michael,-pa-35841"	bjarvis@hotmail.com	29-Feb-21	universidad-de-buenos-aires	21-Aug-06	licenciatura-en-kinesiología-y-fisiatría	8134	-7
darrell-smith	m	"5026-brown-glen-suite-021
lake-michaelshire,-ky-20740"	arussell@gmail.com	15-Jun-13	universidad-de-buenos-aires	21-May-18	licenciatura-en-musicoterapia	2823	7
scott-lee	m	"2835-robinson-mountains-apt.-270
joshuaville,-ar-36518"	peter09@yahoo.com	01-Nov-22	universidad-de-buenos-aires	20-Jan-20	ingeniería-electrónica	3509	20
christopher-hamilton	m	"usns-brady
fpo-ap-46537"	terri20@yahoo.com	87-Oct-06	universidad-de-buenos-aires	21-Oct-09	licenciatura-en-producción-de-bioimagenes	7200	35
jordan-cole	m	"0716-phillip-courts
aprilburgh,-nm-52489"	deanhernandez@yahoo.com	33-May-23	universidad-de-buenos-aires	20-Dec-08	licenciatura-en-ciencias-de-la-educación-	9217	-11
bridget-lane	f	"839-steven-lodge-suite-247
palmerland,-wa-83932"	brandon27@gmail.com	83-May-17	universidad-de-buenos-aires	21-Mar-14	licenciatura-en-sociología-	3044	39
carla-warren	f	"950-brewer-well
port-christopher,-de-57448"	michael74@yahoo.com	95-Aug-20	universidad-de-buenos-aires	19-Oct-27	bioquímica	6705	27
dustin-austin	m	"7688-andrew-points-apt.-544
lake-joshua,-ga-03967"	bhernandez@yahoo.com	43-Feb-10	universidad-de-buenos-aires	21-Nov-14	licenciatura-en-gestión-de-agroalimentos	8379	-21
joshua-love	m	"31397-turner-shores-apt.-992
north-eileenshire,-ct-67030"	alex83@hotmail.com	16-Jul-03	universidad-de-buenos-aires	20-Apr-08	licenciatura-en-ciencias-de-la-educación-	9310	6
kimberly-scott	f	"6338-escobar-fork
new-brandon,-me-15335"	kmorgan@yahoo.com	00-Dec-09	universidad-de-buenos-aires	20-Aug-08	ingeniería-mecánica	4751	21
jasmine-solomon	f	"66768-king-streets
east-kellyshire,-mn-14079"	wooddarlene@hotmail.com	13-Jan-17	universidad-de-buenos-aires	19-Dec-28	licenciatura-en-ciencias-geológicas	3132	9
alexander-smith	m	"9767-hernandez-crescent
east-michelleside,-il-12130"	lsmith@hotmail.com	54-May-08	universidad-de-buenos-aires	20-Oct-12	medicina	1688	-32
amber-leonard	f	"867-tracy-land-apt.-523
north-dawn,-mt-18952"	glopez@hotmail.com	14-Aug-12	universidad-de-buenos-aires	20-Oct-03	medicina	9407	8
john-lamb	m	"267-campos-circles-apt.-194
port-angelabury,-ak-71940"	milleraimee@yahoo.com	67-Mar-16	universidad-de-buenos-aires	20-Apr-28	ingeniería-electrónica	8156	-45
melissa-bruce	f	"949-cabrera-underpass
new-gabriellemouth,-ut-99462"	justin32@gmail.com	25-Aug-31	universidad-de-buenos-aires	19-Nov-19	medicina	3516	-3
denise-hill	f	"37141-caldwell-summit
heatherfort,-nj-90503"	johnsondestiny@yahoo.com	39-Apr-08	universidad-de-buenos-aires	20-May-29	arquitectura	2170	-17
jeffery-price	m	"57198-stephens-walks-suite-041
port-williammouth,-pa-69464"	morrisjessica@yahoo.com	01-Jul-25	universidad-de-buenos-aires	21-Aug-29	licenciatura-en-kinesiología-y-fisiatría	1727	21
nancy-russell	f	"387-joseph-street-suite-161
moonshire,-ca-33167"	amorgan@yahoo.com	12-Aug-24	universidad-de-buenos-aires	21-Sep-27	licenciatura-en-kinesiología-y-fisiatría	7305	10
barbara-rodriguez	f	"24492-jennings-court
mckinneyborough,-ca-73030"	kathybrown@yahoo.com	87-Jul-10	universidad-de-buenos-aires	20-Apr-18	ciencias-veterinarias	1746	35
candace-castillo	f	"28858-berger-tunnel
west-sandra,-ok-73888"	yschultz@hotmail.com	87-Dec-05	universidad-de-buenos-aires	19-Oct-08	licenciatura-en-musicoterapia	3351	34
zachary-bauer-md	m	"886-gilbert-meadow-suite-071
leblanchaven,-az-26153"	nbell@yahoo.com	17-Aug-22	universidad-de-buenos-aires	21-Jul-18	licenciatura-en-ciencia-política-	5413	5
dawn-sellers	f	"303-wood-oval
south-patrickfurt,-ct-76804"	douglasstevens@yahoo.com	85-Sep-20	universidad-de-buenos-aires	20-Sep-09	licenciatura-en-ciencias-antropológicas	6323	37
haley-becker-md	f	"uscgc-kemp
fpo-ap-48507"	cheryl89@gmail.com	32-Aug-13	universidad-de-buenos-aires	20-Aug-21	arquitectura	9301	-10
amber-aguilar	f	"72075-ramirez-stravenue
west-jaclyn,-fl-75425"	sarahicks@hotmail.com	42-Feb-17	universidad-de-buenos-aires	21-Oct-13	licenciatura-en-planificación-y-diseño-del-paisaje	6380	-20
misty-barnett	f	"11367-carlson-curve-suite-395
kristenberg,-ak-94432"	tnelson@gmail.com	12-Feb-26	universidad-de-buenos-aires	21-Jul-21	licenciatura-en-producción-de-bioimagenes	7240	10
anna-white	f	"145-chelsea-fort-apt.-915
new-jonathan,-nv-78035"	schwartzdarlene@gmail.com	54-Apr-13	universidad-de-buenos-aires	20-Mar-22	licenciatura-en-ciencias-de-la-educación-	6551	-32
angel-yang	m	"301-duran-summit
west-christinaville,-mo-42497"	nsanders@hotmail.com	03-Jan-22	universidad-de-buenos-aires	20-Jun-29	diseño-industrial	3191	19
elizabeth-harris	f	"94025-martin-inlet
johnsonshire,-mi-58642"	colemorgan@gmail.com	60-Nov-25	universidad-de-buenos-aires	20-May-20	actuario-	5557	-39
joseph-reed	m	"605-reyes-stream-suite-731
jacobberg,-dc-42485"	molly37@yahoo.com	25-Jan-28	universidad-de-buenos-aires	21-Jan-22	licenciatura-en-artes	6233	-3
matthew-smith	m	"738-jones-plain-apt.-347
east-stephanie,-md-51103"	amandaford@hotmail.com	49-Feb-18	universidad-de-buenos-aires	21-Aug-17	ingeniería-en-informática	8168	-27
jennifer-miller	f	"40067-jean-hill-apt.-397
angelaburgh,-ok-25163"	smithrobert@gmail.com	95-Sep-24	universidad-de-buenos-aires	21-Feb-19	licenciatura-en-planificación-y-diseño-del-paisaje	4129	27
anna-davis	f	"7505-lozano-mission
snowville,-nd-98575"	pstanton@yahoo.com	85-Feb-17	universidad-de-buenos-aires	20-May-20	técnico-para-bioterios-	7260	37
darlene-caldwell	f	"1929-sylvia-extension-suite-194
hillshire,-in-22429"	xmorgan@gmail.com	25-Mar-03	universidad-de-buenos-aires	20-Feb-02	arquitectura	9301	-3
henry-stevens	m	"0091-shaw-court
davisstad,-wi-37821"	zjenkins@hotmail.com	64-Jun-14	universidad-de-buenos-aires	20-May-23	arquitectura	2105	-42
amanda-cardenas	f	"914-thomas-prairie-apt.-932
daltonfort,-ky-35748"	tannersara@hotmail.com	03-Sep-19	universidad-de-buenos-aires	20-Nov-30	licenciatura-en-artes	1603	19
amanda-sawyer	f	"5068-hall-flat-apt.-730
careyberg,-ky-59096"	ricejeffrey@yahoo.com	14-Aug-01	universidad-de-buenos-aires	20-Sep-24	licenciatura-en-ciencia-y-tecnología-de-alimentos	7404	8
rachel-krueger	f	"56795-patterson-fall
south-stephenhaven,-hi-53957"	belinda63@hotmail.com	38-May-26	universidad-de-buenos-aires	20-May-12	licenciatura-en-ciencias-geológicas	6700	-16
gregory-harris	m	"psc-5597,-box-5410
apo-ae-33277"	amy47@yahoo.com	44-Aug-28	universidad-de-buenos-aires	20-Jun-23	contador-público-	3060	-22
douglas-salazar	m	"4420-diana-springs
hessfurt,-ms-75056"	marcmoore@gmail.com	81-Apr-26	universidad-de-buenos-aires	21-Aug-13	licenciatura-en-gestión-de-agroalimentos	6005	41
stephanie-williams	f	"3177-nancy-corner
kellyborough,-wi-49104"	wwalker@yahoo.com	48-Dec-26	universidad-de-buenos-aires	20-Aug-23	licenciatura-en-ciencia-política-	8353	-27
denise-lee	f	"12761-david-well
east-robert,-or-36097"	benjamin69@hotmail.com	86-Jun-16	universidad-de-buenos-aires	21-Jul-07	agronomía	4624	36
tiffany-barnes	f	"074-tyler-lake
patrickmouth,-va-74750"	douglas71@hotmail.com	83-Apr-22	universidad-de-buenos-aires	20-Nov-13	ingeniería-mecánica	5632	39
dr.-clayton-alvarez	m	"214-rogers-plains
port-williamfurt,-mt-22880"	qyoung@gmail.com	57-Aug-17	universidad-de-buenos-aires	21-Sep-14	ingeniería-en-informática	7103	-35
katherine-ford	f	"3276-chan-point
jensenland,-va-54412"	huntdonna@hotmail.com	10-Feb-07	universidad-de-buenos-aires	20-Aug-30	licenciatura-en-musicoterapia	1727	12
shaun-banks	m	"10669-christina-islands-suite-684
east-danielle,-mo-24426"	vjohnson@gmail.com	05-Dec-31	universidad-de-buenos-aires	21-Mar-24	arquitectura	6516	16
meagan-kelly	f	"psc-1305,-box-5837
apo-ap-23905"	kathy46@yahoo.com	99-Feb-16	universidad-de-buenos-aires	21-Mar-11	licenciatura-en-ciencia-política-	3272	23
tina-williams	f	"2979-susan-junction
amychester,-ky-38006"	mark00@hotmail.com	81-May-19	universidad-de-buenos-aires	20-Jan-07	licenciatura-en-administración-	6203	41
laura-thompson	f	"unit-4958-box-1191
dpo-aa-26866"	emilymann@hotmail.com	13-Jan-09	universidad-de-buenos-aires	19-Dec-23	ingeniería-electrónica	3218	9
nicole-howard	f	"1670-weaver-mews-apt.-370
west-johnbury,-ok-31902"	nobleshawn@yahoo.com	54-May-24	universidad-de-buenos-aires	20-Feb-14	técnico-para-bioterios-	4701	-32
amber-martinez	f	"246-evans-parks-suite-305
north-ryan,-ga-60835"	nguyenchristopher@hotmail.com	17-Jul-29	universidad-de-buenos-aires	21-Jul-01	licenciatura-en-ciencia-política-	1847	5
shelby-velasquez	f	"18610-justin-place-apt.-631
south-ronald,-wi-37602"	sydney01@gmail.com	73-May-25	universidad-de-buenos-aires	19-Oct-29	actuario-	1838	49
brett-clark	m	"3223-howell-inlet
lake-ryan,-ct-99318"	scott77@hotmail.com	90-Jan-07	universidad-de-buenos-aires	21-Jul-13	diseño-de-imagen-y-sonido	3501	32
james-anderson	m	"35286-daniel-causeway-apt.-893
port-joshua,-hi-91097"	tristan99@hotmail.com	05-Jan-18	universidad-de-buenos-aires	20-Oct-08	licenciatura-en-ciencia-y-tecnología-de-alimentos	9227	17
sarah-parsons	f	"38144-norman-flats-apt.-128
richardbury,-ca-50731"	johnsonmicheal@gmail.com	26-Jun-15	universidad-de-buenos-aires	20-Jun-14	licenciatura-en-sociología-	7169	-4
paul-adams	m	"0855-simpson-island-apt.-342
port-marymouth,-hi-42448"	vharper@hotmail.com	15-Feb-22	universidad-de-buenos-aires	21-Jul-08	licenciatura-en-kinesiología-y-fisiatría	3328	7
john-mcdowell	m	"265-daniel-meadow-suite-696
lake-debbie,-or-35845"	jonesnicholas@hotmail.com	20-Aug-05	universidad-de-buenos-aires	19-Nov-06	licenciatura-en-administración-	3466	2
christopher-robertson	m	"5094-kevin-path-suite-639
north-aliciaberg,-hi-92045"	catherinecasey@hotmail.com	09-Feb-20	universidad-de-buenos-aires	20-Sep-28	licenciatura-en-terapia-ocupacional	3315	13
joe-strong	m	"unit-1758-box-3479
dpo-ae-96975"	joshualopez@yahoo.com	34-Jan-17	universidad-de-buenos-aires	20-Jun-26	licenciatura-en-planificación-y-diseño-del-paisaje	3453	-12
jennifer-bryan	f	"psc-0069,-box-3551
apo-ae-81103"	debra42@yahoo.com	96-Jun-02	universidad-de-buenos-aires	20-Sep-28	bioquímica	4117	26
kathy-bryant	f	"unit-0548-box-1613
dpo-aa-65472"	wmonroe@gmail.com	82-Sep-28	universidad-de-buenos-aires	21-Aug-23	licenciatura-en-ciencias-biológicas	1889	40
terry-pitts	m	"81928-laura-avenue-apt.-008
west-thomasfurt,-tx-08530"	gabrielsimmons@hotmail.com	42-Dec-14	universidad-de-buenos-aires	21-Jan-01	arquitectura	5471	-21
juan-beltran	m	"621-tyler-overpass-suite-056
port-micheal,-ny-66301"	aprilanderson@yahoo.com	60-Feb-22	universidad-de-buenos-aires	20-Feb-24	licenciatura-en-psicología	3526	-38
samantha-thomas	f	"29076-mason-mall-suite-898
greenhaven,-ne-78281"	torresgene@gmail.com	13-Jan-06	universidad-de-buenos-aires	21-Jun-18	licenciatura-en-gestión-de-agroalimentos	2915	9
todd-prince	m	"0378-michael-extension
brockville,-pa-05352"	rachel34@hotmail.com	24-Jun-17	universidad-de-buenos-aires	20-Feb-15	licenciatura-en-artes	5517	-2
sean-white	m	"1408-cain-cliff-apt.-323
chadborough,-ga-32797"	ustewart@gmail.com	33-Apr-10	universidad-de-buenos-aires	21-Jan-28	ciencias-veterinarias	2505	-11
hannah-lopez	f	"1963-elizabeth-pike
brownland,-wv-86737"	evansalexa@yahoo.com	05-Jun-05	universidad-de-buenos-aires	21-Jun-19	bioquímica	5386	17
miss-colleen-morrison	f	"51881-joshua-fall-apt.-925
moseshaven,-ne-04810"	hesterryan@hotmail.com	52-Feb-05	universidad-de-buenos-aires	20-May-17	licenciatura-en-gestión-de-agroalimentos	1806	-30
nichole-robinson	f	"524-nicole-way-apt.-001
kellystad,-or-29381"	james13@gmail.com	97-Jan-05	universidad-de-buenos-aires	20-Feb-17	licenciatura-en-sociología-	5547	25
olivia-miller-dds	f	"21965-sabrina-mill
fieldsside,-ut-96815"	watkinseric@yahoo.com	71-Apr-15	universidad-de-buenos-aires	21-Jun-26	contador-público-	4640	51
brendan-mills	m	"98235-francisco-parks-apt.-290
millertown,-nm-20354"	elaine29@gmail.com	73-Jan-03	universidad-de-buenos-aires	21-Mar-04	licenciatura-en-artes	3485	49
richard-davila	m	"8928-amber-corners
jessicaland,-nd-25290"	torrestimothy@gmail.com	98-Nov-07	universidad-de-buenos-aires	21-Jul-18	licenciatura-en-ciencia-política-	5612	24
heather-merritt	f	"4145-michael-landing-apt.-851
east-april,-mi-22708"	turnerlaura@gmail.com	72-Jan-14	universidad-de-buenos-aires	21-Jul-18	licenciatura-en-ciencias-geológicas	1808	50
mackenzie-jackson	f	"8286-lori-meadow-apt.-760
cindyfort,-or-35258"	brianlewis@yahoo.com	83-Oct-22	universidad-de-buenos-aires	20-Dec-10	licenciatura-en-kinesiología-y-fisiatría	9050	39
kimberly-west	f	"15601-cassidy-valley
lake-kristiside,-nj-68079"	zbarrera@hotmail.com	54-May-15	universidad-de-buenos-aires	21-Dec-16	bioquímica	8415	-32
elizabeth-macdonald	f	"5000-bailey-well
port-michelle,-ks-16983"	otanner@yahoo.com	99-Jun-23	universidad-de-buenos-aires	21-Mar-26	licenciatura-en-ciencias-ambientales	3218	23
sarah-blackwell	f	"97064-steven-loaf-suite-890
buckberg,-ne-76048"	david89@gmail.com	33-Sep-02	universidad-de-buenos-aires	21-Jun-28	licenciatura-en-planificación-y-diseño-del-paisaje	5436	-11
